date,item_name,category,stock_level,reorder_point,reorder_triggered,daily_usage,waste_units
2024-06-27,Guinness Keg 50L,Draught Beer,55.0,50,False,8.0,0.17
2024-06-27,Heineken Keg 50L,Draught Beer,74.0,40,False,17.0,0.68
2024-06-27,Hop House 13 Keg,Draught Beer,38.0,30,False,11.0,0.0
2024-06-27,Rockshore Keg 50L,Draught Beer,34.0,25,False,6.0,0.23
2024-06-27,Red Wine Cases,Wine,29.0,15,True,5.0,0.02
2024-06-27,White Wine Cases,Wine,40.0,15,True,16.0,0.54
2024-06-27,Prosecco Cases,Wine,14.0,10,True,10.0,0.01
2024-06-27,Jameson 70cl,Spirits,9.0,12,True,16.0,0.32
2024-06-27,Vodka 70cl,Spirits,24.0,10,True,11.0,0.01
2024-06-27,Gin 70cl,Spirits,20.0,10,False,5.0,0.01
2024-06-27,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,6.0,0.25
2024-06-27,Coffee Beans kg,Non-Alcoholic,15.0,8,True,8.0,0.23
2024-06-27,Beef Patties (box),Food,16.0,15,False,11.0,0.49
2024-06-27,Cod Portions (box),Food,21.0,12,False,4.0,0.17
2024-06-27,Chicken Wings (kg),Food,17.0,15,True,9.0,0.42
2024-06-27,Frozen Chips (bag),Food,44.0,20,False,6.0,0.08
2024-06-28,Guinness Keg 50L,Draught Beer,120.0,50,True,17.0,0.72
2024-06-28,Heineken Keg 50L,Draught Beer,58.0,40,False,16.0,0.44
2024-06-28,Hop House 13 Keg,Draught Beer,75.0,30,True,17.0,0.1
2024-06-28,Rockshore Keg 50L,Draught Beer,70.0,25,True,11.0,0.1
2024-06-28,Red Wine Cases,Wine,20.0,15,True,18.0,0.68
2024-06-28,White Wine Cases,Wine,27.0,15,False,13.0,0.07
2024-06-28,Prosecco Cases,Wine,16.0,10,True,5.0,0.12
2024-06-28,Jameson 70cl,Spirits,30.0,12,True,4.0,0.02
2024-06-28,Vodka 70cl,Spirits,20.0,10,False,4.0,0.02
2024-06-28,Gin 70cl,Spirits,17.0,10,False,3.0,0.01
2024-06-28,Soft Drinks Cases,Non-Alcoholic,34.0,20,False,16.0,0.13
2024-06-28,Coffee Beans kg,Non-Alcoholic,9.0,8,False,6.0,0.03
2024-06-28,Beef Patties (box),Food,33.0,15,True,15.0,0.5
2024-06-28,Cod Portions (box),Food,30.0,12,True,17.0,0.49
2024-06-28,Chicken Wings (kg),Food,29.0,15,True,13.0,0.28
2024-06-28,Frozen Chips (bag),Food,33.0,20,False,11.0,0.24
2024-06-29,Guinness Keg 50L,Draught Beer,115.0,50,False,5.0,0.19
2024-06-29,Heineken Keg 50L,Draught Beer,55.0,40,False,3.0,0.12
2024-06-29,Hop House 13 Keg,Draught Beer,72.0,30,False,3.0,0.07
2024-06-29,Rockshore Keg 50L,Draught Beer,65.0,25,False,5.0,0.14
2024-06-29,Red Wine Cases,Wine,21.0,15,True,9.0,0.43
2024-06-29,White Wine Cases,Wine,40.0,15,True,13.0,0.35
2024-06-29,Prosecco Cases,Wine,15.0,10,True,14.0,0.06
2024-06-29,Jameson 70cl,Spirits,16.0,12,False,14.0,0.42
2024-06-29,Vodka 70cl,Spirits,24.0,10,True,11.0,0.39
2024-06-29,Gin 70cl,Spirits,25.0,10,True,13.0,0.48
2024-06-29,Soft Drinks Cases,Non-Alcoholic,26.0,20,False,8.0,0.24
2024-06-29,Coffee Beans kg,Non-Alcoholic,4.0,8,True,12.0,0.3
2024-06-29,Beef Patties (box),Food,28.0,15,False,5.0,0.03
2024-06-29,Cod Portions (box),Food,17.0,12,False,13.0,0.22
2024-06-29,Chicken Wings (kg),Food,26.0,15,False,3.0,0.04
2024-06-29,Frozen Chips (bag),Food,49.0,20,True,13.0,0.01
2024-06-30,Guinness Keg 50L,Draught Beer,100.0,50,False,15.0,0.74
2024-06-30,Heineken Keg 50L,Draught Beer,46.0,40,False,9.0,0.07
2024-06-30,Hop House 13 Keg,Draught Beer,63.0,30,False,9.0,0.39
2024-06-30,Rockshore Keg 50L,Draught Beer,55.0,25,False,10.0,0.31
2024-06-30,Red Wine Cases,Wine,18.0,15,False,3.0,0.07
2024-06-30,White Wine Cases,Wine,36.0,15,False,4.0,0.1
2024-06-30,Prosecco Cases,Wine,19.0,10,True,8.0,0.22
2024-06-30,Jameson 70cl,Spirits,30.0,12,True,4.0,0.03
2024-06-30,Vodka 70cl,Spirits,15.0,10,False,9.0,0.25
2024-06-30,Gin 70cl,Spirits,17.0,10,True,17.0,0.05
2024-06-30,Soft Drinks Cases,Non-Alcoholic,21.0,20,False,5.0,0.16
2024-06-30,Coffee Beans kg,Non-Alcoholic,12.0,8,True,18.0,0.26
2024-06-30,Beef Patties (box),Food,29.0,15,True,17.0,0.23
2024-06-30,Cod Portions (box),Food,13.0,12,False,4.0,0.16
2024-06-30,Chicken Wings (kg),Food,34.0,15,True,11.0,0.51
2024-06-30,Frozen Chips (bag),Food,46.0,20,False,3.0,0.12
2024-07-01,Guinness Keg 50L,Draught Beer,97.0,50,False,3.0,0.0
2024-07-01,Heineken Keg 50L,Draught Beer,96.0,40,True,14.0,0.66
2024-07-01,Hop House 13 Keg,Draught Beer,46.0,30,False,17.0,0.5
2024-07-01,Rockshore Keg 50L,Draught Beer,50.0,25,False,5.0,0.12
2024-07-01,Red Wine Cases,Wine,17.0,15,True,8.0,0.39
2024-07-01,White Wine Cases,Wine,19.0,15,False,17.0,0.68
2024-07-01,Prosecco Cases,Wine,15.0,10,False,4.0,0.18
2024-07-01,Jameson 70cl,Spirits,25.0,12,False,5.0,0.02
2024-07-01,Vodka 70cl,Spirits,9.0,10,True,14.0,0.11
2024-07-01,Gin 70cl,Spirits,20.0,10,True,18.0,0.02
2024-07-01,Soft Drinks Cases,Non-Alcoholic,42.0,20,True,8.0,0.13
2024-07-01,Coffee Beans kg,Non-Alcoholic,15.0,8,True,7.0,0.33
2024-07-01,Beef Patties (box),Food,36.0,15,True,15.0,0.57
2024-07-01,Cod Portions (box),Food,15.0,12,True,5.0,0.01
2024-07-01,Chicken Wings (kg),Food,22.0,15,False,12.0,0.41
2024-07-01,Frozen Chips (bag),Food,41.0,20,False,5.0,0.21
2024-07-02,Guinness Keg 50L,Draught Beer,87.0,50,False,10.0,0.08
2024-07-02,Heineken Keg 50L,Draught Beer,81.0,40,False,15.0,0.53
2024-07-02,Hop House 13 Keg,Draught Beer,39.0,30,False,7.0,0.05
2024-07-02,Rockshore Keg 50L,Draught Beer,45.0,25,False,5.0,0.11
2024-07-02,Red Wine Cases,Wine,28.0,15,True,3.0,0.04
2024-07-02,White Wine Cases,Wine,40.0,15,True,5.0,0.01
2024-07-02,Prosecco Cases,Wine,12.0,10,False,3.0,0.02
2024-07-02,Jameson 70cl,Spirits,18.0,12,True,16.0,0.31
2024-07-02,Vodka 70cl,Spirits,17.0,10,True,3.0,0.05
2024-07-02,Gin 70cl,Spirits,25.0,10,True,11.0,0.49
2024-07-02,Soft Drinks Cases,Non-Alcoholic,31.0,20,False,11.0,0.16
2024-07-02,Coffee Beans kg,Non-Alcoholic,15.0,8,True,12.0,0.17
2024-07-02,Beef Patties (box),Food,19.0,15,False,17.0,0.84
2024-07-02,Cod Portions (box),Food,22.0,12,True,16.0,0.14
2024-07-02,Chicken Wings (kg),Food,24.0,15,True,12.0,0.53
2024-07-02,Frozen Chips (bag),Food,32.0,20,False,9.0,0.39
2024-07-03,Guinness Keg 50L,Draught Beer,81.0,50,False,6.0,0.13
2024-07-03,Heineken Keg 50L,Draught Beer,65.0,40,False,16.0,0.4
2024-07-03,Hop House 13 Keg,Draught Beer,39.0,30,True,13.0,0.13
2024-07-03,Rockshore Keg 50L,Draught Beer,28.0,25,False,17.0,0.35
2024-07-03,Red Wine Cases,Wine,24.0,15,False,4.0,0.11
2024-07-03,White Wine Cases,Wine,29.0,15,False,11.0,0.38
2024-07-03,Prosecco Cases,Wine,19.0,10,True,11.0,0.44
2024-07-03,Jameson 70cl,Spirits,27.0,12,True,6.0,0.05
2024-07-03,Vodka 70cl,Spirits,12.0,10,True,12.0,0.16
2024-07-03,Gin 70cl,Spirits,15.0,10,True,17.0,0.67
2024-07-03,Soft Drinks Cases,Non-Alcoholic,36.0,20,True,14.0,0.05
2024-07-03,Coffee Beans kg,Non-Alcoholic,3.0,8,True,18.0,0.73
2024-07-03,Beef Patties (box),Food,16.0,15,False,3.0,0.09
2024-07-03,Cod Portions (box),Food,15.0,12,True,16.0,0.59
2024-07-03,Chicken Wings (kg),Food,17.0,15,False,7.0,0.22
2024-07-03,Frozen Chips (bag),Food,35.0,20,True,15.0,0.11
2024-07-04,Guinness Keg 50L,Draught Beer,70.0,50,False,11.0,0.06
2024-07-04,Heineken Keg 50L,Draught Beer,61.0,40,False,4.0,0.07
2024-07-04,Hop House 13 Keg,Draught Beer,80.0,30,True,18.0,0.4
2024-07-04,Rockshore Keg 50L,Draught Beer,70.0,25,True,3.0,0.12
2024-07-04,Red Wine Cases,Wine,17.0,15,False,7.0,0.32
2024-07-04,White Wine Cases,Wine,40.0,15,True,17.0,0.51
2024-07-04,Prosecco Cases,Wine,10.0,10,True,16.0,0.77
2024-07-04,Jameson 70cl,Spirits,25.0,12,True,18.0,0.62
2024-07-04,Vodka 70cl,Spirits,25.0,10,True,3.0,0.07
2024-07-04,Gin 70cl,Spirits,25.0,10,True,18.0,0.25
2024-07-04,Soft Drinks Cases,Non-Alcoholic,32.0,20,False,4.0,0.03
2024-07-04,Coffee Beans kg,Non-Alcoholic,6.0,8,True,15.0,0.59
2024-07-04,Beef Patties (box),Food,40.0,15,True,14.0,0.39
2024-07-04,Cod Portions (box),Food,15.0,12,True,11.0,0.15
2024-07-04,Chicken Wings (kg),Food,34.0,15,True,10.0,0.02
2024-07-04,Frozen Chips (bag),Food,23.0,20,False,12.0,0.31
2024-07-05,Guinness Keg 50L,Draught Beer,59.0,50,False,11.0,0.5
2024-07-05,Heineken Keg 50L,Draught Beer,56.0,40,False,5.0,0.1
2024-07-05,Hop House 13 Keg,Draught Beer,63.0,30,False,17.0,0.41
2024-07-05,Rockshore Keg 50L,Draught Beer,63.0,25,False,7.0,0.06
2024-07-05,Red Wine Cases,Wine,29.0,15,True,4.0,0.18
2024-07-05,White Wine Cases,Wine,29.0,15,False,11.0,0.18
2024-07-05,Prosecco Cases,Wine,17.0,10,True,8.0,0.25
2024-07-05,Jameson 70cl,Spirits,25.0,12,True,15.0,0.12
2024-07-05,Vodka 70cl,Spirits,16.0,10,False,9.0,0.08
2024-07-05,Gin 70cl,Spirits,18.0,10,False,7.0,0.27
2024-07-05,Soft Drinks Cases,Non-Alcoholic,26.0,20,False,6.0,0.07
2024-07-05,Coffee Beans kg,Non-Alcoholic,11.0,8,True,11.0,0.35
2024-07-05,Beef Patties (box),Food,35.0,15,False,5.0,0.18
2024-07-05,Cod Portions (box),Food,26.0,12,True,18.0,0.44
2024-07-05,Chicken Wings (kg),Food,26.0,15,False,8.0,0.17
2024-07-05,Frozen Chips (bag),Food,50.0,20,True,17.0,0.82
2024-07-06,Guinness Keg 50L,Draught Beer,87.0,50,True,16.0,0.19
2024-07-06,Heineken Keg 50L,Draught Beer,100.0,40,True,18.0,0.61
2024-07-06,Hop House 13 Keg,Draught Beer,55.0,30,False,8.0,0.39
2024-07-06,Rockshore Keg 50L,Draught Beer,56.0,25,False,7.0,0.03
2024-07-06,Red Wine Cases,Wine,25.0,15,False,4.0,0.12
2024-07-06,White Wine Cases,Wine,35.0,15,True,14.0,0.44
2024-07-06,Prosecco Cases,Wine,11.0,10,False,6.0,0.2
2024-07-06,Jameson 70cl,Spirits,27.0,12,True,18.0,0.58
2024-07-06,Vodka 70cl,Spirits,15.0,10,True,16.0,0.44
2024-07-06,Gin 70cl,Spirits,11.0,10,False,7.0,0.3
2024-07-06,Soft Drinks Cases,Non-Alcoholic,23.0,20,False,3.0,0.07
2024-07-06,Coffee Beans kg,Non-Alcoholic,12.0,8,True,17.0,0.27
2024-07-06,Beef Patties (box),Food,31.0,15,False,4.0,0.17
2024-07-06,Cod Portions (box),Food,21.0,12,False,5.0,0.14
2024-07-06,Chicken Wings (kg),Food,18.0,15,False,8.0,0.03
2024-07-06,Frozen Chips (bag),Food,33.0,20,False,17.0,0.47
2024-07-07,Guinness Keg 50L,Draught Beer,76.0,50,False,11.0,0.18
2024-07-07,Heineken Keg 50L,Draught Beer,84.0,40,False,16.0,0.32
2024-07-07,Hop House 13 Keg,Draught Beer,43.0,30,False,12.0,0.29
2024-07-07,Rockshore Keg 50L,Draught Beer,52.0,25,False,4.0,0.08
2024-07-07,Red Wine Cases,Wine,32.0,15,True,14.0,0.61
2024-07-07,White Wine Cases,Wine,17.0,15,False,18.0,0.07
2024-07-07,Prosecco Cases,Wine,6.0,10,True,9.0,0.38
2024-07-07,Jameson 70cl,Spirits,16.0,12,False,11.0,0.08
2024-07-07,Vodka 70cl,Spirits,12.0,10,True,12.0,0.09
2024-07-07,Gin 70cl,Spirits,18.0,10,True,4.0,0.17
2024-07-07,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,5.0,0.24
2024-07-07,Coffee Beans kg,Non-Alcoholic,13.0,8,True,11.0,0.07
2024-07-07,Beef Patties (box),Food,19.0,15,False,12.0,0.13
2024-07-07,Cod Portions (box),Food,18.0,12,False,3.0,0.08
2024-07-07,Chicken Wings (kg),Food,18.0,15,True,7.0,0.13
2024-07-07,Frozen Chips (bag),Food,24.0,20,False,9.0,0.13
2024-07-08,Guinness Keg 50L,Draught Beer,60.0,50,False,16.0,0.62
2024-07-08,Heineken Keg 50L,Draught Beer,76.0,40,False,8.0,0.07
2024-07-08,Hop House 13 Keg,Draught Beer,55.0,30,True,17.0,0.5
2024-07-08,Rockshore Keg 50L,Draught Beer,43.0,25,False,9.0,0.43
2024-07-08,Red Wine Cases,Wine,23.0,15,False,9.0,0.26
2024-07-08,White Wine Cases,Wine,23.0,15,True,8.0,0.32
2024-07-08,Prosecco Cases,Wine,6.0,10,True,17.0,0.59
2024-07-08,Jameson 70cl,Spirits,23.0,12,True,10.0,0.47
2024-07-08,Vodka 70cl,Spirits,17.0,10,True,14.0,0.53
2024-07-08,Gin 70cl,Spirits,16.0,10,True,13.0,0.17
2024-07-08,Soft Drinks Cases,Non-Alcoholic,45.0,20,False,5.0,0.13
2024-07-08,Coffee Beans kg,Non-Alcoholic,12.0,8,True,16.0,0.53
2024-07-08,Beef Patties (box),Food,32.0,15,True,10.0,0.16
2024-07-08,Cod Portions (box),Food,14.0,12,False,4.0,0.13
2024-07-08,Chicken Wings (kg),Food,30.0,15,True,16.0,0.25
2024-07-08,Frozen Chips (bag),Food,48.0,20,True,5.0,0.13
2024-07-09,Guinness Keg 50L,Draught Beer,120.0,50,True,12.0,0.12
2024-07-09,Heineken Keg 50L,Draught Beer,58.0,40,False,18.0,0.32
2024-07-09,Hop House 13 Keg,Draught Beer,48.0,30,False,7.0,0.09
2024-07-09,Rockshore Keg 50L,Draught Beer,32.0,25,False,11.0,0.04
2024-07-09,Red Wine Cases,Wine,19.0,15,True,12.0,0.58
2024-07-09,White Wine Cases,Wine,21.0,15,True,12.0,0.09
2024-07-09,Prosecco Cases,Wine,3.0,10,True,18.0,0.74
2024-07-09,Jameson 70cl,Spirits,13.0,12,False,10.0,0.1
2024-07-09,Vodka 70cl,Spirits,11.0,10,False,6.0,0.2
2024-07-09,Gin 70cl,Spirits,12.0,10,True,18.0,0.07
2024-07-09,Soft Drinks Cases,Non-Alcoholic,28.0,20,False,17.0,0.01
2024-07-09,Coffee Beans kg,Non-Alcoholic,15.0,8,True,10.0,0.31
2024-07-09,Beef Patties (box),Food,17.0,15,False,15.0,0.28
2024-07-09,Cod Portions (box),Food,27.0,12,True,14.0,0.3
2024-07-09,Chicken Wings (kg),Food,22.0,15,False,8.0,0.07
2024-07-09,Frozen Chips (bag),Food,30.0,20,False,18.0,0.66
2024-07-10,Guinness Keg 50L,Draught Beer,106.0,50,False,14.0,0.34
2024-07-10,Heineken Keg 50L,Draught Beer,52.0,40,False,6.0,0.09
2024-07-10,Hop House 13 Keg,Draught Beer,37.0,30,False,11.0,0.04
2024-07-10,Rockshore Keg 50L,Draught Beer,27.0,25,False,5.0,0.1
2024-07-10,Red Wine Cases,Wine,21.0,15,True,8.0,0.26
2024-07-10,White Wine Cases,Wine,16.0,15,False,5.0,0.23
2024-07-10,Prosecco Cases,Wine,13.0,10,True,5.0,0.23
2024-07-10,Jameson 70cl,Spirits,29.0,12,True,11.0,0.39
2024-07-10,Vodka 70cl,Spirits,14.0,10,True,5.0,0.0
2024-07-10,Gin 70cl,Spirits,10.0,10,True,13.0,0.11
2024-07-10,Soft Drinks Cases,Non-Alcoholic,41.0,20,True,16.0,0.28
2024-07-10,Coffee Beans kg,Non-Alcoholic,3.0,8,True,18.0,0.82
2024-07-10,Beef Patties (box),Food,18.0,15,True,17.0,0.41
2024-07-10,Cod Portions (box),Food,30.0,12,True,17.0,0.17
2024-07-10,Chicken Wings (kg),Food,23.0,15,True,15.0,0.38
2024-07-10,Frozen Chips (bag),Food,22.0,20,False,8.0,0.19
2024-07-11,Guinness Keg 50L,Draught Beer,89.0,50,False,17.0,0.62
2024-07-11,Heineken Keg 50L,Draught Beer,83.0,40,True,14.0,0.52
2024-07-11,Hop House 13 Keg,Draught Beer,32.0,30,False,5.0,0.13
2024-07-11,Rockshore Keg 50L,Draught Beer,70.0,25,True,9.0,0.36
2024-07-11,Red Wine Cases,Wine,18.0,15,False,3.0,0.02
2024-07-11,White Wine Cases,Wine,21.0,15,True,15.0,0.75
2024-07-11,Prosecco Cases,Wine,20.0,10,True,8.0,0.01
2024-07-11,Jameson 70cl,Spirits,30.0,12,True,17.0,0.73
2024-07-11,Vodka 70cl,Spirits,11.0,10,False,3.0,0.12
2024-07-11,Gin 70cl,Spirits,14.0,10,True,5.0,0.17
2024-07-11,Soft Drinks Cases,Non-Alcoholic,28.0,20,False,13.0,0.38
2024-07-11,Coffee Beans kg,Non-Alcoholic,8.0,8,True,8.0,0.08
2024-07-11,Beef Patties (box),Food,40.0,15,True,9.0,0.37
2024-07-11,Cod Portions (box),Food,18.0,12,False,12.0,0.24
2024-07-11,Chicken Wings (kg),Food,20.0,15,True,17.0,0.44
2024-07-11,Frozen Chips (bag),Food,27.0,20,True,3.0,0.14
2024-07-12,Guinness Keg 50L,Draught Beer,79.0,50,False,10.0,0.29
2024-07-12,Heineken Keg 50L,Draught Beer,71.0,40,False,12.0,0.53
2024-07-12,Hop House 13 Keg,Draught Beer,72.0,30,True,14.0,0.6
2024-07-12,Rockshore Keg 50L,Draught Beer,58.0,25,False,12.0,0.6
2024-07-12,Red Wine Cases,Wine,39.0,15,True,9.0,0.06
2024-07-12,White Wine Cases,Wine,40.0,15,True,9.0,0.08
2024-07-12,Prosecco Cases,Wine,12.0,10,False,8.0,0.13
2024-07-12,Jameson 70cl,Spirits,22.0,12,False,8.0,0.29
2024-07-12,Vodka 70cl,Spirits,11.0,10,True,5.0,0.07
2024-07-12,Gin 70cl,Spirits,12.0,10,True,15.0,0.45
2024-07-12,Soft Drinks Cases,Non-Alcoholic,32.0,20,True,13.0,0.42
2024-07-12,Coffee Beans kg,Non-Alcoholic,12.0,8,True,7.0,0.06
2024-07-12,Beef Patties (box),Food,28.0,15,False,12.0,0.34
2024-07-12,Cod Portions (box),Food,15.0,12,False,3.0,0.05
2024-07-12,Chicken Wings (kg),Food,30.0,15,True,14.0,0.26
2024-07-12,Frozen Chips (bag),Food,29.0,20,True,8.0,0.26
2024-07-13,Guinness Keg 50L,Draught Beer,72.0,50,False,7.0,0.29
2024-07-13,Heineken Keg 50L,Draught Beer,57.0,40,False,14.0,0.33
2024-07-13,Hop House 13 Keg,Draught Beer,60.0,30,False,12.0,0.11
2024-07-13,Rockshore Keg 50L,Draught Beer,42.0,25,False,16.0,0.33
2024-07-13,Red Wine Cases,Wine,25.0,15,False,14.0,0.69
2024-07-13,White Wine Cases,Wine,32.0,15,False,8.0,0.27
2024-07-13,Prosecco Cases,Wine,20.0,10,True,16.0,0.06
2024-07-13,Jameson 70cl,Spirits,13.0,12,False,9.0,0.17
2024-07-13,Vodka 70cl,Spirits,21.0,10,True,4.0,0.09
2024-07-13,Gin 70cl,Spirits,20.0,10,True,10.0,0.28
2024-07-13,Soft Drinks Cases,Non-Alcoholic,27.0,20,False,5.0,0.23
2024-07-13,Coffee Beans kg,Non-Alcoholic,15.0,8,True,6.0,0.24
2024-07-13,Beef Patties (box),Food,40.0,15,True,13.0,0.34
2024-07-13,Cod Portions (box),Food,30.0,12,True,5.0,0.11
2024-07-13,Chicken Wings (kg),Food,24.0,15,True,15.0,0.66
2024-07-13,Frozen Chips (bag),Food,50.0,20,True,11.0,0.55
2024-07-14,Guinness Keg 50L,Draught Beer,62.0,50,False,10.0,0.02
2024-07-14,Heineken Keg 50L,Draught Beer,42.0,40,False,15.0,0.59
2024-07-14,Hop House 13 Keg,Draught Beer,51.0,30,False,9.0,0.15
2024-07-14,Rockshore Keg 50L,Draught Beer,36.0,25,False,6.0,0.03
2024-07-14,Red Wine Cases,Wine,20.0,15,False,5.0,0.02
2024-07-14,White Wine Cases,Wine,19.0,15,False,13.0,0.15
2024-07-14,Prosecco Cases,Wine,17.0,10,False,3.0,0.02
2024-07-14,Jameson 70cl,Spirits,28.0,12,True,4.0,0.11
2024-07-14,Vodka 70cl,Spirits,11.0,10,False,10.0,0.03
2024-07-14,Gin 70cl,Spirits,13.0,10,False,7.0,0.32
2024-07-14,Soft Drinks Cases,Non-Alcoholic,50.0,20,True,8.0,0.35
2024-07-14,Coffee Beans kg,Non-Alcoholic,6.0,8,True,17.0,0.18
2024-07-14,Beef Patties (box),Food,29.0,15,False,11.0,0.31
2024-07-14,Cod Portions (box),Food,24.0,12,False,6.0,0.06
2024-07-14,Chicken Wings (kg),Food,18.0,15,False,6.0,0.11
2024-07-14,Frozen Chips (bag),Food,33.0,20,False,17.0,0.27
2024-07-15,Guinness Keg 50L,Draught Beer,59.0,50,False,3.0,0.04
2024-07-15,Heineken Keg 50L,Draught Beer,83.0,40,True,8.0,0.37
2024-07-15,Hop House 13 Keg,Draught Beer,45.0,30,False,6.0,0.04
2024-07-15,Rockshore Keg 50L,Draught Beer,31.0,25,False,5.0,0.17
2024-07-15,Red Wine Cases,Wine,39.0,15,True,14.0,0.04
2024-07-15,White Wine Cases,Wine,40.0,15,True,6.0,0.04
2024-07-15,Prosecco Cases,Wine,9.0,10,True,17.0,0.78
2024-07-15,Jameson 70cl,Spirits,17.0,12,False,11.0,0.27
2024-07-15,Vodka 70cl,Spirits,13.0,10,True,12.0,0.46
2024-07-15,Gin 70cl,Spirits,15.0,10,True,5.0,0.09
2024-07-15,Soft Drinks Cases,Non-Alcoholic,42.0,20,False,8.0,0.29
2024-07-15,Coffee Beans kg,Non-Alcoholic,12.0,8,True,17.0,0.62
2024-07-15,Beef Patties (box),Food,18.0,15,True,18.0,0.01
2024-07-15,Cod Portions (box),Food,14.0,12,True,16.0,0.49
2024-07-15,Chicken Wings (kg),Food,8.0,15,True,18.0,0.18
2024-07-15,Frozen Chips (bag),Food,50.0,20,True,14.0,0.55
2024-07-16,Guinness Keg 50L,Draught Beer,84.0,50,True,9.0,0.18
2024-07-16,Heineken Keg 50L,Draught Beer,66.0,40,False,17.0,0.44
2024-07-16,Hop House 13 Keg,Draught Beer,40.0,30,True,15.0,0.12
2024-07-16,Rockshore Keg 50L,Draught Beer,70.0,25,True,8.0,0.32
2024-07-16,Red Wine Cases,Wine,35.0,15,False,4.0,0.08
2024-07-16,White Wine Cases,Wine,28.0,15,False,12.0,0.42
2024-07-16,Prosecco Cases,Wine,20.0,10,True,12.0,0.31
2024-07-16,Jameson 70cl,Spirits,18.0,12,True,11.0,0.34
2024-07-16,Vodka 70cl,Spirits,25.0,10,True,8.0,0.12
2024-07-16,Gin 70cl,Spirits,25.0,10,True,5.0,0.03
2024-07-16,Soft Drinks Cases,Non-Alcoholic,36.0,20,False,6.0,0.01
2024-07-16,Coffee Beans kg,Non-Alcoholic,15.0,8,True,9.0,0.39
2024-07-16,Beef Patties (box),Food,40.0,15,True,18.0,0.75
2024-07-16,Cod Portions (box),Food,30.0,12,True,3.0,0.08
2024-07-16,Chicken Wings (kg),Food,14.0,15,True,7.0,0.18
2024-07-16,Frozen Chips (bag),Food,33.0,20,False,17.0,0.38
2024-07-17,Guinness Keg 50L,Draught Beer,70.0,50,False,14.0,0.13
2024-07-17,Heineken Keg 50L,Draught Beer,62.0,40,False,4.0,0.04
2024-07-17,Hop House 13 Keg,Draught Beer,32.0,30,False,8.0,0.17
2024-07-17,Rockshore Keg 50L,Draught Beer,53.0,25,False,17.0,0.51
2024-07-17,Red Wine Cases,Wine,23.0,15,False,12.0,0.57
2024-07-17,White Wine Cases,Wine,16.0,15,False,12.0,0.04
2024-07-17,Prosecco Cases,Wine,11.0,10,False,9.0,0.19
2024-07-17,Jameson 70cl,Spirits,16.0,12,True,9.0,0.43
2024-07-17,Vodka 70cl,Spirits,17.0,10,True,18.0,0.52
2024-07-17,Gin 70cl,Spirits,25.0,10,True,16.0,0.57
2024-07-17,Soft Drinks Cases,Non-Alcoholic,27.0,20,False,9.0,0.41
2024-07-17,Coffee Beans kg,Non-Alcoholic,4.0,8,True,16.0,0.05
2024-07-17,Beef Patties (box),Food,35.0,15,False,5.0,0.04
2024-07-17,Cod Portions (box),Food,25.0,12,False,5.0,0.23
2024-07-17,Chicken Wings (kg),Food,32.0,15,True,3.0,0.01
2024-07-17,Frozen Chips (bag),Food,50.0,20,True,13.0,0.57
2024-07-18,Guinness Keg 50L,Draught Beer,58.0,50,False,12.0,0.14
2024-07-18,Heineken Keg 50L,Draught Beer,54.0,40,False,8.0,0.08
2024-07-18,Hop House 13 Keg,Draught Beer,61.0,30,True,18.0,0.38
2024-07-18,Rockshore Keg 50L,Draught Beer,41.0,25,False,12.0,0.41
2024-07-18,Red Wine Cases,Wine,40.0,15,True,10.0,0.04
2024-07-18,White Wine Cases,Wine,25.0,15,True,15.0,0.72
2024-07-18,Prosecco Cases,Wine,4.0,10,True,12.0,0.49
2024-07-18,Jameson 70cl,Spirits,26.0,12,True,5.0,0.21
2024-07-18,Vodka 70cl,Spirits,14.0,10,True,12.0,0.25
2024-07-18,Gin 70cl,Spirits,18.0,10,False,7.0,0.05
2024-07-18,Soft Drinks Cases,Non-Alcoholic,23.0,20,False,4.0,0.06
2024-07-18,Coffee Beans kg,Non-Alcoholic,4.0,8,True,6.0,0.29
2024-07-18,Beef Patties (box),Food,17.0,15,False,18.0,0.53
2024-07-18,Cod Portions (box),Food,18.0,12,True,14.0,0.63
2024-07-18,Chicken Wings (kg),Food,27.0,15,False,5.0,0.15
2024-07-18,Frozen Chips (bag),Food,37.0,20,False,13.0,0.02
2024-07-19,Guinness Keg 50L,Draught Beer,120.0,50,True,12.0,0.57
2024-07-19,Heineken Keg 50L,Draught Beer,44.0,40,False,10.0,0.03
2024-07-19,Hop House 13 Keg,Draught Beer,53.0,30,False,8.0,0.26
2024-07-19,Rockshore Keg 50L,Draught Beer,31.0,25,False,10.0,0.04
2024-07-19,Red Wine Cases,Wine,34.0,15,False,6.0,0.01
2024-07-19,White Wine Cases,Wine,40.0,15,True,18.0,0.84
2024-07-19,Prosecco Cases,Wine,16.0,10,True,17.0,0.24
2024-07-19,Jameson 70cl,Spirits,20.0,12,True,14.0,0.21
2024-07-19,Vodka 70cl,Spirits,14.0,10,True,11.0,0.44
2024-07-19,Gin 70cl,Spirits,23.0,10,True,11.0,0.26
2024-07-19,Soft Drinks Cases,Non-Alcoholic,34.0,20,True,10.0,0.49
2024-07-19,Coffee Beans kg,Non-Alcoholic,6.0,8,True,11.0,0.01
